X_test_index,quantile,pl_mass_pred,pl_rade_pred,pl_mass,pl_rade,pl_radeerr,pl_mass_pred_recal,pl_rade_pred_recal,mass_q90,radius_q90,mass_q10,radius_q10,p_mass,p_radius
161,0.1,15.039,3.9792270412,22.34,2.604843976125595,1.8882914,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,22.34,2.604843976125595
2395,0.1,2.91,1.514836914,3.4,1.461537179662579,0.145724,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,3.4,1.461537179662579
249,0.1,2.4,1.35917743,4.28,-0.6078688075145164,1.9580723,0.031189083820662766,,0.9565217391304348,,0.031189083820662766,,4.28,-0.6078688075145164
892,0.1,14.37,4.0359551923,83.01,7.88717843980453,2.32743,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,83.01,7.88717843980453
1109,0.1,25.189000000000004,6.75509,90.02,9.426668904533203,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,90.02,9.426668904533203
745,0.1,3.0720000000000027,1.6736016000000002,6.18,2.1034931128405123,0.194028,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,6.18,2.1034931128405123
173,0.1,85.3,10.6878,317.0,14.21688064177852,7.87344,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,14.21688064177852
799,0.1,4.19,1.872114505,6.67,2.1068840133090365,0.28267094,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,6.67,2.1068840133090365
964,0.1,74.51,10.22067831,102.44,10.17189242375022,1.6935,0.031189083820662766,,1.0,,0.031189083820662766,,102.44,10.17189242375022
2045,0.1,38.63,5.7177,55.02,7.6127315796264305,0.7230957,0.031189083820662766,,1.0,,0.031189083820662766,,55.02,7.6127315796264305
1775,0.1,44.25,8.32531,40.02,8.271413498696276,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,40.02,8.271413498696276
1374,0.1,6.59,2.327106516,7.18,1.808268910531772,0.6007387,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,7.18,1.808268910531772
828,0.1,5.19,2.13419,7.22,2.203403370525026,0.29829618,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,7.22,2.203403370525026
570,0.1,124.707,12.981503302,317.0,19.827068046794867,0.279842,0.1,,1.0,,0.1,,317.0,19.827068046794867
2430,0.1,80.42800000000001,10.27194459416307,118.26,12.680819404911704,0.556061,0.031189083820662766,,1.0,,0.031189083820662766,,118.26,12.680819404911704
1643,0.1,7.58,2.660025534,8.37,2.5689300254233887,0.194007,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,8.37,2.5689300254233887
1872,0.1,58.38,9.39506,80.42,9.441023862911916,0.9626542,0.031189083820662766,,1.0,,0.031189083820662766,,80.42,9.441023862911916
2149,0.1,87.88400000000001,11.2218,112.16,12.15405410363628,0.639339,0.031189083820662766,,1.0,,0.031189083820662766,,112.16,12.15405410363628
574,0.1,103.62,11.818637613,317.0,8.851903153342782,4.79364,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,8.851903153342782
2052,0.1,51.77200000000001,8.64837,111.6,11.59547397440917,1.05624,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,111.6,11.59547397440917
880,0.1,3.23,1.6095868232,9.06,2.672389524088956,0.21712,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,9.06,2.672389524088956
1354,0.1,126.64,13.519485973000002,317.0,15.283067851076982,0.75672454,0.1,,1.0,,0.1,,317.0,15.283067851076982
688,0.1,12.806,3.7188,21.58,4.500369171252107,0.331864,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,21.58,4.500369171252107
953,0.1,1.38,1.101762401,2.72,1.2315272264294026,0.17426977,0.031189083820662766,,0.9473684210526315,,0.031189083820662766,,2.72,1.2315272264294026
342,0.1,68.55,9.598840000000004,317.0,-8.004478851186196,20.382994,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,-8.004478851186196
1293,0.1,317.0,14.95447888,317.0,10.525670877243632,11.290005,1.0,,1.0,,1.0,,317.0,10.525670877243632
2096,0.1,89.798,10.7664,115.59,12.27862732789636,0.714035,0.031189083820662766,,1.0,,0.031189083820662766,,115.59,12.27862732789636
893,0.1,10.363,3.2564380713000007,21.34,2.896588904533205,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,21.34,2.896588904533205
805,0.1,63.62,9.300241257,114.56,12.163697976125247,0.760486,0.031189083820662766,,1.0,,0.031189083820662766,,114.56,12.163697976125247
2364,0.1,15.73,3.721601549,87.93,10.954788595122825,0.367142,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,87.93,10.954788595122825
535,0.1,101.72,12.25573,317.0,19.035745266027376,0.71937275,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,19.035745266027376
1273,0.1,103.62,12.42596749,317.0,13.779302899039031,0.819083,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,13.779302899039031
921,0.1,49.31,8.01917,72.76,9.320242198961909,0.564205,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,72.76,9.320242198961909
1494,0.1,11.853000000000002,3.503024475,30.92,5.179210625587197,0.701649,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,30.92,5.179210625587197
2410,0.1,52.95,8.347597313,74.6,7.014120548657413,2.52458,0.031189083820662766,,1.0,,0.031189083820662766,,74.6,7.014120548657413
2210,0.1,25.89,5.480026583,40.17,6.459179531640792,0.49714726,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,40.17,6.459179531640792
483,0.1,98.09,11.95149929,123.82,12.9233567682888,0.652368,0.05660377358490566,,1.0,,0.05660377358490566,,123.82,12.9233567682888
80,0.1,94.831,10.27194459416307,317.0,13.974068904533205,1.5610227081394588,0.031189083820662766,,1.0,,0.031189083820662766,,317.0,13.974068904533205
979,0.1,34.69,6.52263,91.91,8.119360799693458,2.66157,0.031189083820662766,,1.0,,0.031189083820662766,,91.91,8.119360799693458
270,0.1,0.69,0.908661736,0.14,0.5476570903266559,0.0344566,0.031189083820662766,,0.9473684210526315,,0.031189083820662766,,0.14,0.5476570903266559
1448,0.1,41.0,7.23153,78.26,5.573862935540917,3.8474433,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,78.26,5.573862935540917
1979,0.1,2.13,1.27326,3.53,1.4757347284900255,0.164422,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,3.53,1.4757347284900255
475,0.1,121.6,13.49117281,317.0,13.895802479436975,1.0992488,0.1,,1.0,,0.1,,317.0,13.895802479436975
532,0.1,112.95,11.5901,317.0,27.972968904533207,1.5610227081394588,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,27.972968904533207
1668,0.1,79.73400000000001,10.27194459416307,117.18,12.23939329981315,0.815267,0.031189083820662766,,1.0,,0.031189083820662766,,117.18,12.23939329981315
299,0.1,24.23,5.270600271,55.83,8.182343046074543,0.33535388,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,55.83,8.182343046074543
2268,0.1,58.38,9.448237,92.69,9.602368904533204,1.5610227081394588,0.031189083820662766,,1.0,,0.031189083820662766,,92.69,9.602368904533204
731,0.1,15.060000000000002,3.982720000000001,22.02,2.962918904533205,1.5610227081394588,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,22.02,2.962918904533205
485,0.1,4.51,1.911228227,7.25,1.4198776852716044,0.915131,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,7.25,1.4198776852716044
233,0.1,116.75,12.51593,317.0,13.755963458213174,0.5979688,0.05660377358490566,,1.0,,0.05660377358490566,,317.0,13.755963458213174
988,0.1,11.946000000000003,3.54571,46.66,-1.1609234051488215,6.953522,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,46.66,-1.1609234051488215
1555,0.1,3.645000000000001,1.733849,21.9,2.946200685323258,1.59253,0.031189083820662766,,0.9732441471571907,,0.031189083820662766,,21.9,2.946200685323258
1187,0.1,3.443,1.67736,5.18,1.818244071874964,0.24079674,0.031189083820662766,,0.9565217391304348,,0.031189083820662766,,5.18,1.818244071874964
916,0.1,5.89,2.30057,11.65,3.033894354322073,0.30991,,0.27213114754098366,,0.6938775510204082,,0.27213114754098366,11.65,3.033894354322073
1855,0.1,96.91,10.42804,121.48,12.816795503065254,0.640087,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,121.48,12.816795503065254
575,0.1,8.47,2.84674,7.52,2.4489058556878387,0.154363,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,7.52,2.4489058556878387
2431,0.1,117.11,13.27165,317.0,14.762200523844106,0.773281,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,14.762200523844106
1193,0.1,6.62,2.45531,17.51,4.05380291299332,0.243913,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,17.51,4.05380291299332
989,0.1,66.56,9.54526,317.0,10.38196957800132,6.28631,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,10.38196957800132
2354,0.1,87.05,10.27194459416307,122.07,12.067248492273556,1.2313935,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,122.07,12.067248492273556
1015,0.1,19.14,4.951403000000002,28.74,8.271413498696276,1.5610227081394588,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,28.74,8.271413498696276
832,0.1,317.0,14.6101,317.0,21.781868904533205,1.5610227081394588,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,21.781868904533205
2301,0.1,98.34,11.76950648,103.14,11.501883752072231,0.6672009,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,103.14,11.501883752072231
806,0.1,11.220000000000002,3.39245,19.15,4.151175507990062,0.346084,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,19.15,4.151175507990062
565,0.1,7.36,2.616310537,12.2,3.170877256855928,0.272617,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,12.2,3.170877256855928
1328,0.1,3.54,1.70003496,11.09,3.0323944529042386,0.225957,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,11.09,3.0323944529042386
1810,0.1,43.16,7.40327,61.72,8.000658878460449,0.892622,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,61.72,8.000658878460449
791,0.1,4.02,1.862558727,7.86,2.5089662803852617,0.174198,,0.27213114754098366,,0.6166666666666667,,0.27213114754098366,7.86,2.5089662803852617
2191,0.1,7.34,2.610331829,10.25,1.866272006468516,1.0234563,,0.27213114754098366,,0.6938775510204082,,0.27213114754098366,10.25,1.866272006468516
1190,0.1,44.02100000000001,7.481651000000001,103.38,11.652388436367657,0.5772,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,103.38,11.652388436367657
1079,0.1,2.74,1.45952,4.75,1.872425724552679,0.114591,,0.27213114754098366,,0.6166666666666667,,0.27213114754098366,4.75,1.872425724552679
1675,0.1,19.01,4.584822,34.26,4.465278904533205,1.5610227081394588,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,34.26,4.465278904533205
937,0.1,6.38,2.404864435,7.46,1.5648178855206551,0.835383,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,7.46,1.5648178855206551
2335,0.1,48.02000000000001,7.19016,100.85,7.093418931886808,3.97345,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,100.85,7.093418931886808
909,0.1,21.54,4.92227,36.41,6.107281305779794,0.458256,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,36.41,6.107281305779794
895,0.1,10.694,3.2807,17.25,4.002654093325189,0.241657,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,17.25,4.002654093325189
674,0.1,12.320000000000002,3.5571660000000014,27.97,0.230591569440814,4.2950416,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,27.97,0.230591569440814
1246,0.1,88.458,11.12151,129.58,13.308538874982217,0.65761,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,129.58,13.308538874982217
1613,0.1,82.77,10.8015,317.0,13.290468904533206,1.5610227081394588,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,13.290468904533206
1489,0.1,8.656,2.8545290134000005,14.37,3.48713301303024,0.298503,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,14.37,3.48713301303024
949,0.1,89.57,11.37324393,99.4,11.17173617568297,0.7181252,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,99.4,11.17173617568297
1185,0.1,317.0,14.6101,317.0,14.43740864624158,0.946034,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,14.43740864624158
746,0.1,19.35,4.615,76.17,6.323959700169159,3.12117,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,76.17,6.323959700169159
621,0.1,317.0,13.898792836,317.0,14.35494704166932,5.22012,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,14.35494704166932
1047,0.1,88.361,11.2371,317.0,15.35922909820011,4.43507,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,15.35922909820011
33,0.1,5.7,2.2235769549000004,3.59,0.7954233097286598,0.714717,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,3.59,0.7954233097286598
2119,0.1,5.31,2.16083,8.13,2.5572936141749447,0.170915,,0.27213114754098366,,0.6938775510204082,,0.27213114754098366,8.13,2.5572936141749447
568,0.1,4.4,1.9276922102,6.82,2.2435244689025664,0.202899,,0.27213114754098366,,0.6666666666666666,,0.27213114754098366,6.82,2.2435244689025664
684,0.1,317.0,14.8934,317.0,19.620087699669785,1.97652,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,19.620087699669785
302,0.1,89.0,10.27194459416307,105.64,10.355057326599123,1.699505,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,105.64,10.355057326599123
2189,0.1,88.92,10.5731,317.0,13.587031513980492,1.19704,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,13.587031513980492
1892,0.1,4.72,2.03371,6.55,2.266825941477932,0.137602,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,6.55,2.266825941477932
557,0.1,16.509000000000015,2.23876,317.0,8.271413498696276,1.5610227081394588,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,317.0,8.271413498696276
259,0.1,112.14,12.96216425,317.0,13.73769066044646,0.77020836,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,13.73769066044646
399,0.1,4.5280000000000005,1.90189,6.5,1.9168086563877191,0.40144834,,0.27213114754098366,,0.6938775510204082,,0.27213114754098366,6.5,1.9168086563877191
687,0.1,107.04,12.62979048,129.16,8.750594847689936,4.18181,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,129.16,8.750594847689936
53,0.1,29.29,5.94241,45.74,6.450525858540703,0.9441151,,0.27213114754098366,,0.8,,0.27213114754098366,45.74,6.450525858540703
1835,0.1,50.31,8.10129,78.84,9.70083627761992,0.660109,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,78.84,9.70083627761992
2261,0.1,34.67,6.51393,42.06,6.589864875508086,0.54134,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,42.06,6.589864875508086
1096,0.1,50.15,8.316644,87.41,9.247168904533204,1.5610227081394588,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,87.41,9.247168904533204
810,0.1,7.296,2.601476603,10.53,1.850488590357154,1.0754806,,0.27213114754098366,,0.6938775510204082,,0.27213114754098366,10.53,1.850488590357154
1610,0.1,110.97,12.897362545,131.29,13.415243919742084,0.634353,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,131.29,13.415243919742084
251,0.1,5.26,5.657227,16.17,1.066624423049471,2.4100754,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,16.17,1.066624423049471
1226,0.1,113.064,13.043899789,317.0,13.49741670128294,0.615803,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,13.49741670128294
1745,0.1,77.73,10.27194459416307,317.0,11.426029945427546,1.18877,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,11.426029945427546
1969,0.1,6.2200000000000015,2.36311,12.86,3.364143584679832,0.2078,,0.27213114754098366,,0.6938775510204082,,0.27213114754098366,12.86,3.364143584679832
1362,0.1,35.95,6.64236,49.31,7.335922373987381,0.521967,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,49.31,7.335922373987381
1436,0.1,67.22200000000001,9.705575708,88.84,10.578058209541268,0.57834905,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,88.84,10.578058209541268
935,0.1,2.21,1.28248,3.16,1.3213373334109102,0.20889829,,0.27213114754098366,,0.6166666666666667,,0.27213114754098366,3.16,1.3213373334109102
2325,0.1,103.79,10.27194459416307,317.0,13.575702153777389,1.1478163,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,13.575702153777389
661,0.1,84.51,10.27194459416307,111.68,-3.53438435512035,12.542709,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,111.68,-3.53438435512035
1644,0.1,35.03,6.547178712,40.53,6.605539569945034,0.411681,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,40.53,6.605539569945034
1890,0.1,52.71,8.72806,69.6,7.821988904533206,1.5610227081394588,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,69.6,7.821988904533206
452,0.1,45.63,6.98229,100.72,-58.41126576071351,55.087612,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,100.72,-58.41126576071351
768,0.1,5.38,2.18203,10.59,2.9833672166573777,0.20000492,,0.27213114754098366,,0.6938775510204082,,0.27213114754098366,10.59,2.9833672166573777
727,0.1,56.98,9.851770882,317.0,8.271413498696276,1.5610227081394588,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,8.271413498696276
1018,0.1,29.24,5.87762,39.68,6.377205959623343,0.518367,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,39.68,6.377205959623343
917,0.1,1.31,1.0883,2.55,1.2295667348621588,0.136111,,0.27213114754098366,,0.6166666666666667,,0.27213114754098366,2.55,1.2295667348621588
215,0.1,317.0,14.763228937000004,317.0,16.747769177672794,1.08769,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,16.747769177672794
1825,0.1,25.93,5.62786,44.16,6.614661069398542,0.678934,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,44.16,6.614661069398542
2208,0.1,55.46,8.649263489700001,84.73,9.914564901351824,0.809749,,0.27213114754098366,,0.8125,,0.27213114754098366,84.73,9.914564901351824
9,0.1,110.01,12.53990524,317.0,13.855601001725416,0.82839006,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,13.855601001725416
1807,0.1,34.809,6.64264,42.41,5.357748904533205,1.5610227081394588,,0.27213114754098366,,0.8,,0.27213114754098366,42.41,5.357748904533205
1537,0.1,101.336,10.27194459416307,317.0,12.513650406304334,3.87737,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,12.513650406304334
2116,0.1,9.39,3.00633,17.98,4.117212237770862,0.225116,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,17.98,4.117212237770862
224,0.1,95.494,11.432086853,317.0,13.173546141287972,0.723462,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,13.173546141287972
1965,0.1,317.0,15.9327,317.0,16.474497084352556,0.761267,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,16.474497084352556
2131,0.1,7.36,2.62025,8.39,-1.502430869008731,3.3757446,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,8.39,-1.502430869008731
353,0.1,34.66,6.614945586,52.6,7.832917704475197,0.49569,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,52.6,7.832917704475197
825,0.1,52.81,8.920508561,69.72,9.190324866882149,0.4877107,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,69.72,9.190324866882149
655,0.1,115.74,10.27194459416307,317.0,0.0761271664501208,17.500204,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,0.0761271664501208
156,0.1,77.055,10.27194459416307,89.22,10.609125626184778,0.569524,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,89.22,10.609125626184778
1455,0.1,25.06,8.84136,317.0,12.134011805337488,5.80639,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,12.134011805337488
1042,0.1,40.31,7.11712,68.11,0.1840830410349223,7.4107375,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,68.11,0.1840830410349223
135,0.1,4.271000000000001,1.8709283515,5.72,2.122454951361864,0.10260336,,0.27213114754098366,,0.6666666666666666,,0.27213114754098366,5.72,2.122454951361864
980,0.1,10.12,3.16777,15.91,3.693976790155681,0.335822,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,15.91,3.693976790155681
1721,0.1,77.23,10.27194459416307,317.0,11.724638661094048,2.76607,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,11.724638661094048
1519,0.1,104.863,12.364606026,74.98,9.565133606179868,0.516223,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,74.98,9.565133606179868
1742,0.1,50.41,8.64837,111.48,11.893228343487836,0.81356364,,0.27213114754098366,,0.8125,,0.27213114754098366,111.48,11.893228343487836
2345,0.1,111.951,10.27194459416307,317.0,13.81747026944105,0.920548,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,13.81747026944105
182,0.1,20.7,4.804545841,44.78,5.586878904533205,1.5610227081394588,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,44.78,5.586878904533205
1213,0.1,2.52,1.39527,3.62,1.5471177064781134,0.136516,,0.27213114754098366,,0.6938775510204082,,0.27213114754098366,3.62,1.5471177064781134
465,0.1,4.38,1.93236572,5.26,1.981098945276813,0.134377,,0.27213114754098366,,0.6166666666666667,,0.27213114754098366,5.26,1.981098945276813
1717,0.1,317.0,15.289158419,317.0,16.980668904533207,1.5610227081394588,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,16.980668904533207
1824,0.1,317.0,14.796556906,317.0,16.360612711579915,2.06249,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,16.360612711579915
933,0.1,1.31,1.0883,1.77,0.8374215010193564,0.2699512,,0.27213114754098366,,0.6166666666666667,,0.27213114754098366,1.77,0.8374215010193564
1759,0.1,80.54800000000002,10.27194459416307,130.18,12.812484702765683,1.08284,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,130.18,12.812484702765683
1210,0.1,5.36,2.1898370000000007,9.03,2.354425287186788,0.469302,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,9.03,2.354425287186788
1900,0.1,3.9,1.79105,5.43,-0.0079665077676369,1.712195,,0.27213114754098366,,0.6166666666666667,,0.27213114754098366,5.43,-0.0079665077676369
2103,0.1,74.5,10.223,86.01,10.013345601156972,0.873749,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,86.01,10.013345601156972
1119,0.1,16.859,4.154955421,23.35,4.773246629480079,0.301122,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,23.35,4.773246629480079
148,0.1,2.8020000000000005,1.5002,4.1,1.6635056001143895,0.14205,,0.27213114754098366,,0.6166666666666667,,0.27213114754098366,4.1,1.6635056001143895
2201,0.1,3.02,1.5540618533000004,6.98,0.9577069667116838,1.2296988,,0.27213114754098366,,0.6166666666666667,,0.27213114754098366,6.98,0.9577069667116838
703,0.1,48.58,7.991474000000001,61.52,8.562361659651048,0.407653,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,61.52,8.562361659651048
1841,0.1,100.58,11.4232,116.12,12.32603918044912,0.7206731,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,116.12,12.32603918044912
898,0.1,86.63,11.02885784,109.92,10.060013252357916,2.14567,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,109.92,10.060013252357916
1326,0.1,4.4,1.9424529,6.69,2.230662246833286,0.187677,,0.27213114754098366,,0.6938775510204082,,0.27213114754098366,6.69,2.230662246833286
1729,0.1,86.64,10.42355,317.0,13.717428084021158,0.68686056,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,13.717428084021158
1932,0.1,47.91,8.64247,50.04,8.271413498696276,1.5610227081394588,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,50.04,8.271413498696276
70,0.1,27.63,5.95763,39.81,6.386445714471935,0.52485925,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,39.81,6.386445714471935
2130,0.1,64.123,9.43898,89.82,10.655787912008334,0.545364,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,89.82,10.655787912008334
1504,0.1,317.0,15.30583607,317.0,20.550283746024444,1.0965389,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,20.550283746024444
2376,0.1,68.76,10.27194459416307,70.64,7.011159812058615,2.22858,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,70.64,7.011159812058615
2212,0.1,87.45,11.37540568,317.0,15.678617255442296,1.04536,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,15.678617255442296
1265,0.1,100.58,11.857124,112.59,12.144572914313889,0.67610633,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,112.59,12.144572914313889
1931,0.1,317.0,15.25476917,317.0,16.705722450856676,1.1472291,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,16.705722450856676
2178,0.1,7.0,2.5444144448,7.06,2.300055553347513,0.190702,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,7.06,2.300055553347513
2140,0.1,51.37,8.64837,79.16,9.63506864936956,0.714627,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,79.16,9.63506864936956
2164,0.1,80.06,10.27194459416307,317.0,14.919831750885136,0.902475,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,14.919831750885136
57,0.1,0.81,0.949185781,1.65,1.0312365091135136,0.097689,,0.27213114754098366,,0.6166666666666667,,0.27213114754098366,1.65,1.0312365091135136
330,0.1,7.0,2.467289,8.66,1.4102354371373675,1.1454114,,0.27213114754098366,,0.6938775510204082,,0.27213114754098366,8.66,1.4102354371373675
1881,0.1,72.87,10.0826,111.85,11.814113765466608,0.899836,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,111.85,11.814113765466608
789,0.1,3.49,1.6884129898,14.11,-1.2268864095249263,3.9494371,,0.27213114754098366,,0.6938775510204082,,0.27213114754098366,14.11,-1.2268864095249263
1420,0.1,35.65,6.69058,317.0,13.696768904533204,1.5610227081394588,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,13.696768904533204
1633,0.1,30.66,6.83767,35.9,8.271413498696276,1.5610227081394588,,0.27213114754098366,,0.8,,0.27213114754098366,35.9,8.271413498696276
518,0.1,116.75,10.27194459416307,317.0,24.43536061617452,0.272669,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,24.43536061617452
1476,0.1,99.261,10.989831653,317.0,-0.5448895791589976,15.441661,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,-0.5448895791589976
1903,0.1,317.0,14.5958,317.0,19.25373545504988,1.272273,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,19.25373545504988
1334,0.1,1.95,1.20704,3.26,1.4656218494143884,0.1211116,,0.27213114754098366,,0.6166666666666667,,0.27213114754098366,3.26,1.4656218494143884
1568,0.1,118.92,12.56291,317.0,19.639113376528435,1.04786,,0.27213114754098366,,0.8304498269896193,,0.27213114754098366,317.0,19.639113376528435
320,0.1,2.34,1.333742478,8.5,2.675109149415964,0.1337324,,0.27213114754098366,,0.6166666666666667,,0.27213114754098366,8.5,2.675109149415964
1866,0.1,2.39,1.351360634,7.07,1.994848430534427,0.43741205,,0.27213114754098366,,0.7657142857142857,,0.27213114754098366,7.07,1.994848430534427
